ensembl_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
ENSG00000167118	853.5373078662826	0.10456065639665348	0.10601564626606225	0.9862757062692684	0.32399783771879054	0.532039637613168	URM1
ENSG00000167123	3998.8791543442894	-0.06261848144738703	0.08976518484826335	-0.6975809335572096	0.4854393088081238	0.6822052315349002	CERCAM
ENSG00000167130	141.63746573865077	-0.24947754963976887	0.16866784459180284	-1.47910557725769	0.13911209983133013	0.3036507675085724	DOLPP1
ENSG00000167136	29.40297192530536	0.4051669447143153	0.35337870140914196	1.1465516826528062	0.2515669554739888	0.4523131873282323	ENDOG
ENSG00000167157	525.4713090909327	-0.15070005118005525	0.1450918337386844	-1.0386528813983527	0.2989662023279169	0.5068051110560108	PRRX2
ENSG00000167173	286.25460333063097	-0.06885186950489784	0.1298789980174738	-0.5301231958660059	0.5960265175181858	0.7679464540531167	C15orf39
ENSG00000167182	345.6099377695949	-0.016039440253915106	0.12136450508486596	-0.1321592358713059	0.8948583432978463	0.9473138719516507	SP2
ENSG00000167186	276.74293342962517	-0.2945886664650468	0.12996633467660257	-2.2666536468699894	0.023411392130573052	0.0793317881436391	COQ7
ENSG00000167191	2748.9004472636607	1.7450978630414749	0.33678087345449964	5.1817012205630615	2.1987121743953468e-7	2.8881136292459793e-6	GPRC5B
ENSG00000167193	2304.408596157702	0.26441061316208553	0.08472076467239145	3.1209658480366724	0.0018025893800829554	0.009573286221577161	CRK
ENSG00000167196	534.8338122475284	-0.46263515766220636	0.11546421374964938	-4.006740639704145	6.15624002114945e-5	4.912641535395649e-4	FBXO22
ENSG00000167202	7132.335675489897	-0.12036138337142949	0.09801205181101881	-1.2280263615285125	0.21943707222020417	0.4136089910779897	TBC1D2B
ENSG00000167216	154.2081460008401	-0.31867546082934034	0.1737096656460977	-1.8345292396025012	0.06657547154210315	0.17627506528064707	KATNAL2
ENSG00000167220	239.90877050756126	-0.16249957099561183	0.1349307195572508	-1.2043185682906228	0.2284664725513499	0.42439154818741576	HDHD2
ENSG00000167232	371.449299047361	-0.2119939291515623	0.1196496306637253	-1.7717892481203739	0.07642954801367619	0.19488027257333312	ZNF91
ENSG00000167244	5543.866644395175	0.3801437472013752	0.15729474421651338	2.416760643178988	0.015659310585908453	0.057346254082664014	IGF2
ENSG00000167257	365.0352279572325	-0.2545934996945584	0.12289263989884786	-2.07167410435737	0.038295843897538144	0.11609994652775243	RNF214
ENSG00000167258	1200.9160671487548	0.02710172911608914	0.09364804689076583	0.2893998328411642	0.7722754228999477	0.8825273396277634	CDK12
ENSG00000167264	99.53797004309749	0.03488459326311511	0.19664242152262562	0.17740115786308755	0.8591932978989645	0.9288879565277096	DUS2
ENSG00000167272	225.4901891012529	-0.12833987145135264	0.1422543913060638	-0.9021856567873977	0.3669582528067476	0.5739907450877549	POP5
ENSG00000167280	351.0564700880781	-0.28215859793317005	0.13335589843307025	-2.11583140489869	0.03435914909417082	0.10676706193762818	ENGASE
ENSG00000167283	845.2114221416704	0.07752103779697786	0.1004865784841989	0.771456635964252	0.4404363162053149	0.6440481563796926	ATP5L
ENSG00000167291	2732.493106354784	0.5393319647662725	0.11188092004243771	4.820589288698178	1.4313477351729993e-6	1.6243231467255844e-5	TBC1D16
ENSG00000167302	163.68967446439342	0.31201284873059665	0.16754282347192415	1.8622871589774894	0.06256262450843939	0.16826178814136966	ENTHD2
ENSG00000167306	12.694967336367299	-0.6683585195286532	0.5352433114244691	-1.248700367221625	0.21177468651366965	0.40374348185898457	MYO5B
ENSG00000167311	26.970785771075914	-1.3296582326648632	0.3990046307404039	-3.332438097767219	8.608861963275966e-4	0.005070207882927109	ART5
ENSG00000167315	844.8360397304263	0.16197954991440322	0.11265292540373269	1.4378636802718674	0.1504727366602132	0.32134960955532593	ACAA2
ENSG00000167323	1368.245045907353	0.40398936736568525	0.0929014462663655	4.348579958673341	1.3702186182734005e-5	1.275117062104095e-4	STIM1
ENSG00000167325	796.6211504632796	-0.17754737926363548	0.10984264220641446	-1.6163793559334763	0.10601231895375741	0.24898850930047522	RRM1
ENSG00000167333	342.111047759603	-0.26006836197658856	0.14401779316686733	-1.8058071593643872	0.07094846678188489	0.18507206409742397	TRIM68
ENSG00000167363	93.55066941570517	-0.11948303912945203	0.2406061107653272	-0.4965918727059623	0.6194768855389006	0.7848509657572078	FN3K
ENSG00000167371	295.0832338844223	-0.7671365342642452	0.16623565958683087	-4.614753153269995	3.935627973808446e-6	4.1141102936449076e-5	PRRT2
ENSG00000167377	36.61859459976092	0.10436523661758818	0.32415287255247105	0.32196301638725855	0.7474807125245859	0.8680042138927989	ZNF23
ENSG00000167378	410.7139370226606	-0.04770100154416109	0.12997423942412545	-0.3670035058909294	0.7136164028890397	0.8470679667929966	IRGQ
ENSG00000167380	321.9090647731615	-0.49623020062318757	0.12605626950658236	-3.9365769157342516	8.265213719856827e-5	6.398116788230487e-4	ZNF226
ENSG00000167383	283.8887237175582	-0.08794746172543286	0.13505542771259868	-0.6511953145088493	0.5149204145688949	0.705418010988633	ZNF229
ENSG00000167384	109.78842142324673	-0.38565012779248226	0.18619193527906222	-2.0712504395771734	0.03833539815079394	0.11619715348051317	ZNF180
ENSG00000167393	199.32758257950937	-0.36465286014452264	0.14509926321347139	-2.5131268903002075	0.01196662844697024	0.046293842169039735	PPP2R3B
ENSG00000167394	204.47100883497473	0.3037287079537933	0.16922715007206576	1.794798930457966	0.07268574129213057	0.1881484906832674	ZNF668
ENSG00000167395	552.8916095263274	0.06022351051461787	0.1068587836724487	0.5635803482399663	0.5730397641188185	0.7516193184724542	ZNF646
ENSG00000167397	218.11706905635936	0.30633826928336994	0.17237392115488004	1.7771729460636991	0.07553978920232979	0.19337438117091452	VKORC1
ENSG00000167447	372.36263930941055	0.0925278054003072	0.12179415793707407	0.7597064339334931	0.44743008204265755	0.6495398523982544	SMG8
ENSG00000167460	50277.39280768052	0.727434245719249	0.09993022241848765	7.279421861715677	3.352537819656073e-13	9.775924660963281e-12	TPM4
ENSG00000167461	293.20409259151205	0.14925531965985803	0.12797612136891715	1.1662747555037964	0.24350337642656805	0.44300080667354874	RAB8A
ENSG00000167468	5856.935304232478	-0.3709385960393908	0.10166761612392392	-3.6485422810273147	2.6373250348972726e-4	0.0018079020444702336	GPX4
ENSG00000167470	960.2161511451148	-0.19780601117166333	0.09619677153661166	-2.05626455037922	0.03975702329150703	0.11943274638287153	MIDN
ENSG00000167483	14.177513689152965	-0.3330941705488828	0.4944933535773368	-0.673606971942421	0.5005612194883383	0.6939354497552567	FAM129C
ENSG00000167487	128.7433034897573	0.19490100100084906	0.19284633371702645	1.01065442751345	0.31218185600336473	0.5204266492855169	KLHL26
ENSG00000167491	1074.1263299585676	-0.10308154297358013	0.08922012517882312	-1.1553620079211355	0.24794221306107958	0.448133234442098	GATAD2A
ENSG00000167508	339.468103048972	0.034773405526115915	0.13929881984800419	0.24963173100862515	0.8028721574930413	0.8996663130867028	MVD
ENSG00000167513	22.59049056141563	-0.29635979380608274	0.38934662826057764	-0.761172108077788	0.4465542754783746	0.6486933678711514	CDT1
ENSG00000167515	656.6415631524252	-0.21737367854700954	0.10708793345323145	-2.029861549638954	0.04237061443817071	0.12532672251110566	TRAPPC2L
ENSG00000167522	4461.545880497727	-0.019342580259323994	0.09323102624330704	-0.20746934833523384	0.8356433283624394	0.9169872549162413	ANKRD11
ENSG00000167523	67.91575930633806	-0.00983010217726779	0.24073310054540079	-0.040834028037676905	0.9674282115216849	0.9831773321057495	SPATA33
ENSG00000167525	41.75458564546156	-0.0170212574082614	0.3006870754176073	-0.05660787842184947	0.9548575585376617	0.9771475082911606	PROCA1
ENSG00000167526	18559.788240065234	0.0041657707129387845	0.09732846492404465	0.04280115499807545	0.9658600432795641	0.9825049056706681	RPL13
ENSG00000167528	223.67558828109873	0.15085041687373005	0.1441673655587035	1.0463562005806737	0.2953966067651525	0.5030902346658526	ZNF641
ENSG00000167535	1283.0549812340919	0.04548661523276172	0.09985372083270919	0.45553250147751756	0.6487261907121569	0.8045075085792023	CACNB3
ENSG00000167536	21.734742920827188	0.2077272558597992	0.39683730781024484	0.523456972848752	0.600656285932573	0.7716115405491889	DHRS13
ENSG00000167543	519.0629878119217	0.4829046765142415	0.11444955183706874	4.219367125191615	2.4498905952114e-5	2.1667703992881668e-4	TP53I13
ENSG00000167548	2051.6632159367127	0.11422033338304652	0.1255395218132913	0.909835657594114	0.36290918651885323	0.570474751751467	KMT2D
ENSG00000167549	1998.2044344190083	2.25443798812807	0.3203485824225014	7.0374526744580255	1.9578600020995277e-12	5.096020505464761e-11	CORO6
ENSG00000167550	17.217488241346125	0.9294737887805635	0.4609930494480488	2.0162425222970954	0.04377462195931458	0.12855486102179656	RHEBL1
ENSG00000167552	9331.412147281979	-1.2187926901974682	0.12468008990601934	-9.775359410762078	1.4364657331790684e-22	1.0269075077791193e-20	TUBA1A
ENSG00000167553	2796.646272489628	-0.8668735342124173	0.15312942219744544	-5.661051428083288	1.5044832713913464e-8	2.411058779865078e-7	TUBA1C
ENSG00000167554	93.24358428634608	-0.5135441240440781	0.20866573673101446	-2.46108504486328	0.01385175273824926	0.05204219913501109	ZNF610
ENSG00000167555	691.8172966905157	-0.4348648493926994	0.10994496327569475	-3.9552957810558826	7.644002067919128e-5	5.96186043638157e-4	ZNF528
ENSG00000167562	113.53711183744792	-0.07604455125910008	0.19305472950739325	-0.39390151929009265	0.6936537486394823	0.834029654522112	ZNF701
ENSG00000167565	278.90132347813125	-0.13129392117505415	0.14493489890081768	-0.9058820351122032	0.36499829400174033	0.5723459552055997	SERTAD3
ENSG00000167566	704.925950451066	-0.13115676669789966	0.11363943722035129	-1.1541483300694422	0.24843936191842958	0.4487181070486201	NCKAP5L
ENSG00000167578	62.61917563555999	0.6213031537499585	0.24414932486956545	2.5447670358371215	0.01093506654932942	0.043065673363733764	RAB4B
ENSG00000167595	153.19610083128902	-0.0501656953444044	0.1818776640518625	-0.2758210888946739	0.7826854851978807	0.8878829931901077	C19orf55
ENSG00000167600	56.701788271992775	-0.2989607333642401	0.25152206192754173	-1.1886064032441197	0.2345945869603457	0.4323195328481638	CYP2S1
ENSG00000167601	4469.06527744826	0.15645500519149627	0.07954331727959423	1.9669157704544553	0.04919292210171902	0.14079885619261387	AXL
ENSG00000167604	37.66890309553732	0.10825145697056215	0.30766368567759494	0.35184996478265024	0.724950784963564	0.8542606396522212	NFKBID
ENSG00000167608	18.93630923840666	-0.3968687441565633	0.442220972443527	-0.8974444200681702	0.3694818186797852	0.5764050133929514	TMC4
ENSG00000167615	3617.6421079092293	0.15922762295798268	0.09619094082526702	1.6553286784794339	0.09785784463379442	0.23390889735039336	LENG8
ENSG00000167617	305.49759205702765	0.019980743150037176	0.13635032308652398	0.1465397565457764	0.8834953074593782	0.9413290727480648	CDC42EP5
ENSG00000167625	246.02347793493254	0.0992351690504145	0.15590399282277317	0.6365146091108902	0.5244410620353652	0.7132784670659846	ZNF526
ENSG00000167632	470.0441800578052	0.20435844837651146	0.1121742980363093	1.821793868595134	0.0684862684461526	0.180145699159717	TRAPPC9
ENSG00000167635	1059.3260865266716	-0.16841682625453328	0.09475320036213987	-1.7774262569586712	0.07549813387428932	0.19329964528665625	ZNF146
ENSG00000167637	88.36715323481597	-0.4248800986998947	0.2009356926109088	-2.1145078466603295	0.0344719152945359	0.10703015074861644	ZNF283
ENSG00000167641	231.91473188722654	2.8922421012644643	0.2102565354867793	13.755777410525845	4.7019903847656805e-43	1.0420282405552857e-40	PPP1R14A
ENSG00000167642	61.58222067500292	2.100764214535591	0.3004881762584674	6.9911709694979844	2.7260131086962453e-12	6.978323655974398e-11	SPINT2
ENSG00000167645	624.9311278363035	1.1249242356646332	0.15163868100171837	7.418451731665257	1.184973462767863e-13	3.6400976886966065e-12	YIF1B
ENSG00000167657	1305.8829043376763	0.42288600267711784	0.09110222993851318	4.641884210326493	3.45246326085561e-6	3.645885811140441e-5	DAPK3
ENSG00000167658	61071.688884644966	-0.08956791940881319	0.09946819150774913	-0.9004679591649692	0.36787126907453466	0.5748752893274158	EEF2
ENSG00000167670	129.73577215821368	0.16553969651756933	0.17358318532047406	0.9536620509178085	0.3402547353472885	0.5486872878838344	CHAF1A
ENSG00000167671	2490.431524466321	0.09741981593791121	0.08469507757550448	1.1502417699666525	0.2500443067075101	0.45030059938359	UBXN6
ENSG00000167674	1312.8357572210718	-0.06458787703391329	0.09330637527891943	-0.6922129044327535	0.4888036359581385	0.6849216217673705	HDGFRP2
ENSG00000167676	64.27999414504477	-0.5310883290453698	0.26466234542954986	-2.006663729150468	0.04478548055178236	0.130795463716745	PLIN4
ENSG00000167680	27.846366638206845	-0.9060144692598402	0.4302014761325731	-2.1060236180608505	0.03520230083612914	0.10874020168675254	SEMA6B
ENSG00000167685	412.82213480160794	-0.21439921928826958	0.11898121827377849	-1.8019585141154977	0.07155193288757344	0.18627037000921748	ZNF444
ENSG00000167693	1686.4570528959227	-0.18290451950175646	0.1115382734028181	-1.63983638908593	0.1010391898520655	0.23996034172919353	NXN
ENSG00000167695	439.78806986935456	0.003981514766843226	0.14422204500988883	0.02760683893069348	0.9779757270677468	0.9879312116283951	FAM57A
ENSG00000167699	639.6212142084552	-0.2517147334068236	0.11024829666979487	-2.2831621078077555	0.022420821229532675	0.07667861546158299	GLOD4
ENSG00000167700	121.71355689657207	-0.02337641754842236	0.20329144460208715	-0.11498967698408671	0.9084533043395785	0.9544112224177083	MFSD3
ENSG00000167701	21.557815839912696	-0.1524433646867478	0.4520539725808297	-0.3372238138212359	0.7359481867772624	0.8613825427399783	GPT
ENSG00000167702	240.6361071365608	0.6519011231753654	0.15179751909962305	4.294543988874613	1.7505277151869593e-5	1.5936582421182687e-4	KIFC2
ENSG00000167703	244.46031460024133	-0.2804073574072575	0.1485546215958728	-1.8875707426328086	0.05908360092485751	0.16088536091755565	SLC43A2
ENSG00000167705	156.16763672349416	0.6237736669762048	0.19783026528530925	3.1530750164875094	0.0016156028315659813	0.008735743020593609	RILP
ENSG00000167716	885.5565795536531	0.17421690776132326	0.09997722901302289	1.742565877062166	0.08140947487160421	0.20428747714060114	WDR81
ENSG00000167720	119.56085618980063	-0.15350948739973494	0.18408933172829237	-0.8338858420449268	0.404345316113056	0.6110675975510801	SRR
ENSG00000167721	840.7016649404013	0.12831976940205164	0.1284177645550403	0.9992369034507943	0.31767994281618656	0.5264012981101797	TSR1
ENSG00000167723	31.3892752088151	0.08028325566409532	0.319923336223266	0.2509452939940204	0.8018564050190107	0.8988509582383056	TRPV3
ENSG00000167733	131.05046140009034	0.051527081950846904	0.1747483069927427	0.2948645559867245	0.7680973489595544	0.8797618262263412	HSD11B1L
ENSG00000167740	566.5970359769492	-0.08396415003956384	0.10985263091211668	-0.7643344482731241	0.4446679617560582	0.6475740855217268	CYB5D2
ENSG00000167747	261.3480217579074	-0.282471151188329	0.13485152349493817	-2.094682684092419	0.036199209529313534	0.11118411614951842	C19orf48
ENSG00000167766	836.1560854843723	-0.21886441058140538	0.10226599687412075	-2.1401484097476278	0.032342774899003335	0.10162719607215694	ZNF83
ENSG00000167770	889.4960025675693	0.1544314985278142	0.09906430811642523	1.558901500087385	0.11901969524683048	0.27128306382075834	OTUB1
ENSG00000167771	45.7217141797248	-1.4663965172370068	0.29281927305711625	-5.007855193162019	5.503991756384585e-7	6.7178146433354896e-6	RCOR2
ENSG00000167772	917.6155347978553	0.864940123735648	0.32666045842395436	2.6478262104594568	0.008101115920086705	0.0337738810180879	ANGPTL4
ENSG00000167775	261.95429823421773	-0.3182188177335246	0.1392709158076516	-2.2848906815046703	0.022319238576633205	0.07646421852993349	CD320
ENSG00000167778	722.1582715551081	0.23610619528828153	0.13156666918251161	1.794574543501978	0.07272151203974428	0.18820967905781663	SPRYD3
ENSG00000167779	4196.130384239061	0.3223129376103607	0.12338622356080703	2.6122279157974138	0.00899542627874729	0.0367710271046658	IGFBP6
ENSG00000167785	386.0064516310552	-0.027757022763048606	0.11893090372335127	-0.23338780665128928	0.8154602806549722	0.9076727655736948	ZNF558
ENSG00000167792	1354.220152684761	0.1250305501009468	0.09810782083927305	1.27441980701804	0.20251467639142262	0.39221227307077333	NDUFV1
ENSG00000167797	312.0795261780578	0.85758214454863	0.17121786447677753	5.008718845836001	5.479354715850938e-7	6.703567011592713e-6	CDK2AP2
ENSG00000167799	18.886795574418493	0.15129815810346178	0.4149086284217958	0.36465416175836235	0.7153695793743041	0.8484348841615886	NUDT8
ENSG00000167815	797.4551564622413	-0.2494962017680349	0.10046304749458297	-2.4834624072247844	0.013011206693669926	0.049556309707562377	PRDX2
ENSG00000167840	70.23456551198286	-0.02874384041553896	0.223924667568309	-0.1283638856213577	0.8978610097740736	0.9486251847624844	ZNF232
ENSG00000167842	251.39337551963112	0.009704660628640265	0.14274582734788713	0.06798559936178696	0.9457970978041599	0.9741170082483026	MIS12
ENSG00000167861	10.49412388133092	0.01980620546116317	0.5783685189793543	0.034244957689113405	0.9726818164957837	NA	HID1
ENSG00000167862	212.55802817829414	0.057971782444174294	0.156101459104052	0.3713724572268876	0.7103601370555697	0.8450131743074191	ICT1
ENSG00000167863	990.2416935321975	0.285220720995826	0.09611012425657775	2.9676449094415314	0.0030009079035983187	0.014774066743421363	ATP5H
ENSG00000167881	1288.5231512470875	-0.10594856287228972	0.09403958596296509	-1.1266379130381823	0.2598956026154861	0.462039936210639	SRP68
ENSG00000167900	67.52779400437677	-0.14066797325238747	0.24136533968516113	-0.5828010493796495	0.5600272384627165	0.7417778816830705	TK1
ENSG00000167904	215.3574411199843	-0.2873616087929728	0.1575223599786567	-1.8242591644253456	0.06811290083488025	0.1793173190538417	TMEM68
ENSG00000167912	45.96448698984272	-0.30330788395310243	0.33620212136133343	-0.9021593401164834	0.3669722303732581	0.5739907450877549	RP11-25K19.1
ENSG00000167920	146.82218229674956	0.11056991958933629	0.1622966202954924	0.681282945929634	0.49569247220762375	0.6901523354296237	TMEM99
ENSG00000167925	400.9665252720278	0.5118132074461292	0.127124093495395	4.026091304750735	5.671167534305275e-5	4.548956668028838e-4	GHDC
ENSG00000167930	945.4573618382665	0.19143891261722654	0.0943199899203907	2.0296748629723935	0.04238959965847671	0.12535071664162203	ITFG3
ENSG00000167962	611.9632568187222	0.36593508585684464	0.11816057453077632	3.096930488955371	0.001955357189305128	0.010282527483962866	ZNF598
ENSG00000167964	12.627245612726695	-0.5993704031366633	0.5093208599327543	-1.1768031712186269	0.23927407658676536	0.4377191922276522	RAB26
ENSG00000167965	556.856749036788	-0.25673460779102364	0.12388867541409737	-2.0723008534306246	0.038237392891290835	0.11599074617180187	MLST8
ENSG00000167967	391.32699892763605	0.12279263556018236	0.11688044982391353	1.050583187737349	0.293450065953242	0.5010281233855065	E4F1
ENSG00000167969	391.17069901835265	0.4532283152316277	0.134252564390846	3.375937862253088	7.356453164314548e-4	0.004442221017439143	ECI1
ENSG00000167972	136.4989570248424	0.023951799440721105	0.21028671673189991	0.11390067719426085	0.9093165287385314	0.9547074240729169	ABCA3
ENSG00000167977	337.54399046981246	0.06263759284460786	0.13195791064899443	0.474678573922125	0.6350160919477649	0.7956920615636137	KCTD5
ENSG00000167978	11145.746974816362	-0.02286969807888005	0.10024915336380544	-0.2281285907311918	0.8195462738629928	0.9092331318924932	SRRM2
ENSG00000167981	30.28075036749931	-0.18758256461849113	0.34683474280573284	-0.5408413329674958	0.5886169507763135	0.7630587354430495	ZNF597
ENSG00000167984	30.452839137920915	-0.28763468154801414	0.3472782667911558	-0.828254195708107	0.4075265571123991	0.6137228890869476	NLRC3
ENSG00000167985	79.8131060959534	0.5273059575156506	0.21783476052589287	2.4206694847169374	0.015491955673379187	0.05690900032231384	SDHAF2
ENSG00000167986	8497.12368981023	-0.005577217586978874	0.0888951835472308	-0.06273925497904674	0.949974137997443	0.9749883428881464	DDB1
ENSG00000167987	332.8430929271348	0.08389600705536043	0.12168744253424693	0.6894384934727286	0.490547366599044	0.6865457976966299	VPS37C
ENSG00000167992	252.13858648654048	-1.5279872198000257	0.15224034188824856	-10.036677537952713	1.0515651661259017e-23	8.238853748540966e-22	VWCE
ENSG00000167994	939.469906563369	0.049136758956366544	0.12590178037752395	0.39027850765117905	0.6963306141371468	0.8357583610916486	RAB3IL1
ENSG00000167995	318.1257191131307	-0.7474411640552313	0.15493671925083824	-4.824170588284788	1.4058705663555195e-6	1.6000931838498293e-5	BEST1
ENSG00000167996	11334.951440337556	0.004687529119677616	0.12716134167102036	0.03686284729367469	0.9705943631651406	0.9842655844042363	FTH1
ENSG00000168000	36.4652102424751	0.13288316039257816	0.30320650274141936	0.43825959928670666	0.6611981090610446	0.8123201287609079	BSCL2
ENSG00000168002	600.3902036873509	6.557395580225944e-4	0.10620765223080046	0.006174127233295798	0.9950737905018662	0.9966156441381271	POLR2G
ENSG00000168003	1560.8090583974501	-0.21466580275117833	0.1482990948415097	-1.4475193053645818	0.1477515334669563	0.3170220662064859	SLC3A2
ENSG00000168004	33.59902513724404	0.6928859389077361	0.39544919389238964	1.7521490740382835	0.07974817777549292	0.20118400374857476	HRASLS5
ENSG00000168005	381.0407382309129	0.09210215807029078	0.13203458545081562	0.6975608531341955	0.48545187049468996	0.6822052315349002	C11orf84
ENSG00000168010	226.8533296595539	-0.5021441669026003	0.14726247559789113	-3.409858247078058	6.499665229523866e-4	0.00399482197724262	ATG16L2
ENSG00000168014	444.64915309754645	0.030088300505689496	0.13578248930501288	0.22159190525739375	0.8246315845185714	0.911212320723456	C2CD3
ENSG00000168016	1651.0873969152171	-0.07782387790977129	0.10021029938693721	-0.7766055823191755	0.4373915070390085	0.6409862436602085	TRANK1
ENSG00000168026	93.81711554116772	-0.06779722368236152	0.20787825389086484	-0.3261390858033412	0.7443191261205436	0.8662486104102417	TTC21A
ENSG00000168028	15289.566343618864	-0.06001542219851678	0.0884528470321359	-0.6785018709088302	0.49745353798592806	0.6918034513291405	RPSA
ENSG00000168032	62.66238667623623	0.314879603946761	0.23944920128701183	1.3150163051466426	0.18850442268919645	0.374570143355643	ENTPD3
ENSG00000168036	5160.154298589718	0.08898867945219818	0.07909576327706229	1.125075171731794	0.2605571813517595	0.46305688558939684	CTNNB1
ENSG00000168038	92.30676432246453	0.08259555943096825	0.21820605253015754	0.37852093685418275	0.7050436433974723	0.8417224903820986	ULK4
ENSG00000168040	67.03152763068037	0.10033714415231011	0.2362743241978839	0.4246637652776693	0.6710818018947917	0.8198528896514337	FADD
ENSG00000168056	5380.359179598024	0.05352792662953273	0.07918511195626853	0.6759847313102814	0.4990503392798295	0.6928996610801034	LTBP3
ENSG00000168060	157.48014900265943	-0.08263400590068526	0.16097734513720163	-0.513326927029738	0.6077226512978191	0.7772999216779216	NAALADL1
ENSG00000168061	81.55133885416835	-0.372612343052214	0.21150295707731662	-1.7617358556173877	0.07811393680686553	0.19821468818978336	SAC3D1
ENSG00000168062	31.151992160339603	-1.3922669669410423	0.4211841421132406	-3.3056015830878884	9.477274302599288e-4	0.00550846595190044	BATF2
ENSG00000168066	2719.395042115892	0.08697885387059376	0.08250517323083227	1.0542230318969825	0.2917808176264334	0.49916142741937153	SF1
ENSG00000168067	190.50825067079674	-0.07864316277728862	0.17154997488733087	-0.458427130805115	0.6466456035175694	0.8036570674608566	MAP4K2
ENSG00000168071	26.665267228207746	-0.3724012100092625	0.38171016426245186	-0.9756125062292321	0.3292565246554479	0.5366759307165315	CCDC88B
ENSG00000168077	2116.96442695008	-0.6176371233596962	0.11651999320438858	-5.300696527473138	1.1536170890944757e-7	1.5879380570650047e-6	SCARA3
ENSG00000168078	26.45184491454833	-0.13087872223124944	0.352514261040045	-0.37127213476444815	0.710434850357353	0.8450372514640099	PBK
ENSG00000168079	407.1766362355304	1.594089446717506	0.5528915964859129	2.8831862463623494	0.00393674604406992	0.01855689498075256	SCARA5
ENSG00000168090	1345.4540614405303	-0.1785342919525693	0.09942686142871249	-1.795634392830308	0.0725526822983942	0.187898123621868	COPS6
ENSG00000168092	1603.7365007287176	0.47713009764124353	0.09755146953744115	4.891060072222865	1.0029434638437856e-6	1.1689453008721748e-5	PAFAH1B2
ENSG00000168096	297.2322225259203	-0.05216219049351123	0.13030369213562554	-0.4003124519236081	0.6889263977361328	0.8309863313957413	ANKS3
ENSG00000168101	239.26413328057527	0.36749950196107356	0.14676200341860796	2.504050731120493	0.012278042780737845	0.047272304027714734	NUDT16L1
ENSG00000168116	187.9851894879639	-0.3891840571065234	0.18560889259054664	-2.096796396307712	0.03601160274624056	0.1107330016654965	KIAA1586
ENSG00000168118	551.6380257674559	0.20188612029358508	0.11233142994371702	1.7972362712264849	0.0722981185850872	0.18738384098816555	RAB4A
ENSG00000168137	2205.363241371062	-0.23144157636813384	0.08698105871569593	-2.6608273086743846	0.007794892470916361	0.03281195219084673	SETD5
ENSG00000168140	3889.47970725212	-0.27733121881787287	0.10098970815601017	-2.7461334811409506	0.006030222342196603	0.026572922362348032	VASN
ENSG00000168152	63.87143927058432	-0.292134180447115	0.232149883281492	-1.2583860750551805	0.20825216540655256	0.39928511209391293	THAP9
ENSG00000168159	1762.6051827554413	-0.16257801907542882	0.10136617336581688	-1.6038685655885088	0.10874302704049776	0.2533309173268121	RNF187
ENSG00000168172	1360.7584173350692	0.3112421082804858	0.0877978248668554	3.544986550093714	3.9263312046907637e-4	0.002559209074721337	HOOK3
ENSG00000168175	1281.0624200917564	0.31979443445438505	0.09319519520208751	3.431447659516484	6.003689723360074e-4	0.0037269003072622976	MAPK1IP1L
ENSG00000168209	654.315114626549	0.5470463410259647	0.16256682500730565	3.3650552073055544	7.652834502551612e-4	0.004587265132847108	DDIT4
ENSG00000168214	5923.554505411614	-0.6554260165536737	0.09218242169500113	-7.110097614079238	1.1596090952205446e-12	3.101554464509708e-11	RBPJ
ENSG00000168216	969.4132441855855	0.02132931300701892	0.09664376738695324	0.22070034709655104	0.8253257611815902	0.9114599938214571	LMBRD1
ENSG00000168228	181.9644721749906	-0.18743448585795244	0.15860358400498142	-1.181779636531199	0.237293149807865	0.43574039345367815	ZCCHC4
ENSG00000168234	592.5598987291311	0.7644550463025633	0.1117249660537082	6.84229383372626	7.793502271377276e-12	1.8657500113561062e-10	TTC39C
ENSG00000168237	31.7906834685973	0.0788032828186432	0.3293615325342776	0.23926073640807435	0.8109034090983688	0.9048730100232337	GLYCTK
ENSG00000168246	721.5123124719461	-0.1550880740593994	0.10116362786200128	-1.5330418386236326	0.12526554658316286	0.28171128213172014	UBTD2
ENSG00000168255	335.76082416005943	0.05490250701539081	0.13077062428921066	0.41983822677155014	0.6746036371544758	0.8214687862561166	POLR2J3
ENSG00000168256	586.5415029394112	0.10401556301011204	0.11992633924701375	0.867328759163322	0.38576190342393685	0.5933992407216334	NKIRAS2
ENSG00000168259	902.8415783208527	-0.02940488636055183	0.1097867864667782	-0.2678362971253361	0.7888253300382442	0.8911244035126631	DNAJC7
ENSG00000168264	960.9694457484609	-0.32553616468943586	0.12749819006977847	-2.553261065990609	0.010671947202717903	0.042254700601266675	IRF2BP2
ENSG00000168268	1042.329517478491	0.0752693908559428	0.12126670207940594	0.620692981381287	0.5348016482594695	0.7222651458363638	NT5DC2
ENSG00000168273	64.67516149256832	-0.14055878418001674	0.23317473107581974	-0.6028045300256496	0.5466387328219517	0.7311611193539349	SMIM4
ENSG00000168275	108.96293285588341	0.11915334316299095	0.20017662213672324	0.5952410520825338	0.5516823529153658	0.7357313745933117	COA6
ENSG00000168282	13.061570436375339	0.17063695973805484	0.49188878317104595	0.34690150614538157	0.7286653150934796	0.8571265569491318	MGAT2
ENSG00000168283	648.5151465938907	0.029546360661260134	0.10458776856774074	0.28250302177661596	0.7775578298643921	0.8851731573116838	BMI1
